,handle,prediction_score,prediction_confidence,quant_1,quant_2,quant_3,quant_4,quant_5,quant_6,quant_7
453,ashujerry1,0,0.5959396939079852,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4993413339881675,-0.3815024538170149
454,Myme123456,0,0.6278939597082864,-0.092556690171415,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,0.6313340806754419,-0.4426442045131816,-0.2421997402668695
455,kkwing01,0,0.5050227273771093,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6840957731394146,-0.3931110132795271
456,rohitmalekar,0,0.548199816361848,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,1.258269679736395,-0.3815024538170149
457,duffaluffaguss,0,0.6346623677237553,-0.2691041567614963,-0.1700994446701334,-0.0998022752615359,-0.0615406514052648,1.2661489832980952,0.7440853676011782,-0.2538082997293816
458,AlptugYaman,0,0.6581176216012724,0.2958477363267639,-0.1700994446701334,-0.0689162808658881,-0.0436107883083539,-0.0034808219472112,1.611160433882428,0.2801854355461758
459,moul,0,0.6399034841297127,19.64545007459968,21.53577679880133,19.40470318559001,2.149809130547085,3.170593691166055,3.7705390375073216,-0.3002425375794301
460,clh1947,0,0.6128526835647399,-0.0219377035353824,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4103854929153449,-0.4047195727420392
461,sjdthree,0,0.6535411730459302,0.3311572296447802,0.4943661546198092,-0.0998022752615359,0.0400619061438971,-0.0034808219472112,0.7147592661485992,-0.4163281322045513
462,jonhflores1,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
463,jlr13,0,0.5538153395173877,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,1.2230783579933002,-0.1145055861792362
464,vrlvnft,0,0.5442823389449996,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.3077441378313186,-0.4395452511295755
465,wood448,0,0.5092822326540778,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6713877958432971,-0.3815024538170149
466,dmidye,0,0.6099580050976039,0.2958477363267639,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.2758452810750015,0.8373962897467575
468,wfangzi198,0,0.5188117213762498,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.7065791175863918,0.1176656030710061
469,lekhovitsky,0,0.6730691012578416,0.0839907764186663,1.8232973531996943,-0.0225872892724165,-0.0376341672760502,2.5357787885434013,1.2924834647644037,0.1989255193085909
470,gambith1,0,0.5149761186807567,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6977812871506182,-0.2305911808043574
471,SED111,0,0.5763997313991115,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.2661489832980952,-0.6713877958432971,-0.3931110132795271
472,kknim,1,0.4700998729316632,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6938711402902743,0.6516593383465635
473,kakaraparthy,0,0.5092306419880863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7075566543014777,-0.4279366916670634
474,XF0808,0,0.6516788845845545,-0.1278661834894312,-0.1700994446701334,13.103960328877871,25.67976613472656,1.2661489832980952,0.7020512888524817,-0.2421997402668695
475,1153563777,0,0.5596245141617728,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6058928359325376,1.6151697737350696
476,Richman8888,1,0.4979844259685803,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7779392977876671,-0.3466767754294785
477,lukaka2022,0,0.5080750103250403,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6958262137204462,-0.4279366916670634
478,CHIGUOQI,0,0.6174582011343221,-0.0219377035353824,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.5892747117760762,-0.3931110132795271
479,tsukasansan,0,0.6202413871459141,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.6199382047852607,-0.3815024538170149
480,kenta-akutsu,0,0.5634980373254499,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,3.170593691166055,0.1575633385495999,-0.3815024538170149
481,ayuanio,0,0.6031605239145391,0.2252287496907314,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.1614734854099438,-0.2073740618793331
482,ednzarts,1,0.47072810899175155,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
483,Oxaddmultiply,0,0.5673800524566315,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.2661489832980952,-0.6977812871506182,-0.3698938943545028
484,haurog,0,0.6114955038289457,0.1546097630546988,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,0.668815040539559,-0.3582853348919907
485,oksbbkjs3,1,0.4738124513052786,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.781849444648011,-0.3931110132795271
486,signus-sovryn,0,0.5070694567508987,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6919160668601023,-0.3815024538170149
487,superdoc13,0,0.5738326634554676,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5794993446252166,-0.1493312645667725
488,hashigocchi,0,0.5782770180313931,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.5990500789269358,0.3034025544712
489,maxartz15,0,0.6730409392747562,0.5783236828708941,0.0513890884265141,0.6260185930361861,0.2313137791776139,1.2661489832980952,0.962076055065348,-0.4395452511295755
490,miiil71,0,0.5792372435294593,-0.2691041567614963,-0.1700994446701334,1.7996863800708005,0.5420980728574037,-0.0034808219472112,-0.647926914681234,-0.4047195727420392
491,AMUZN,0,0.5305608557104882,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,3.170593691166055,-0.782826981363097,-0.4047195727420392
492,mehdilsd,0,0.5871502724631641,-0.2337946634434801,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,1.2661489832980952,-0.6176232765135692,-0.1261141456417483
493,zzzxxccvvzqm,0,0.5479473276742046,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.1718665344343697,-0.3931110132795271
494,kongcheng1400,0,0.5994616749934907,0.4017762162808128,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,1.124347149769618,-0.0100285510166271
495,brianellin,0,0.6162021021631151,-0.1984851701254638,0.2728776215231617,0.1009566883101744,-0.0675172724375685,1.2661489832980952,3.883933296457293,0.6400507788840515
496,karubraca,1,0.4972617681714516,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7789168345027532,-0.3582853348919907
497,radom007,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
499,NEIL10086,0,0.5142448680444656,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6880059199997585,-0.2538082997293816
500,noniemataki,0,0.5958445429338309,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5149819214295429,-0.3698938943545028
501,gokmenser,0,0.5621831011901688,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.8721426772774393,-0.4163281322045513
502,kelsien,0,0.6571109755071214,-0.1631756768074475,-0.1700994446701334,-0.0998022752615359,-0.0675172724375685,-0.0034808219472112,0.4997011888296872,-0.3931110132795271
503,testone163,1,0.4846992298989522,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
504,tdwsNi,0,0.6393800813743207,0.1899192563727151,0.0513890884265141,-0.1306882696571836,-0.0615406514052648,1.2661489832980952,2.788114638845928,0.3498367923212485
505,315424943,0,0.6124252654702728,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4094079562002589,2.961762671386475
506,davabright4913,0,0.5849833225422261,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5755891977648727,2.05629503331053
507,lich1122,0,0.6204706382534402,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.2661489832980952,0.2259909086056174,-0.3931110132795271
508,llealg2,0,0.6033841901934953,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5228022151502306,-0.3931110132795271
509,rezniktetsuo,0,0.5500825967128358,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4348239107924939,-0.3815024538170149
510,TokyoLu,1,0.4738124513052786,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.781849444648011,-0.3931110132795271
511,kendy007,0,0.5674926899976352,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6098029827928815,-0.3698938943545028
512,NLTilt,0,0.5938687903387299,-0.2691041567614963,-0.1700994446701334,0.0700706939145266,-0.0675172724375685,-0.6382957245698645,0.6336237187964643,-0.3698938943545028
513,Jesuswalks,1,0.46986772393147613,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.783804518078183,-0.4163281322045513
514,singleto,0,0.6159185772902313,-0.0572471968533987,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,1.7059814952457664,-0.4395452511295755
515,rbloone,0,0.6223478660700346,0.1546097630546988,-0.1700994446701334,-0.1152452724593598,-0.0615406514052648,-0.0034808219472112,1.6766553937931874,0.2801854355461758
516,jakumalu,0,0.5478553233291537,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.0144831233055296,-0.3815024538170149
517,iambabywhale,1,0.47072810899175155,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
518,ChinaDefi,0,0.6460088620423776,-0.1278661834894312,-0.1700994446701334,-0.0998022752615359,-0.0436107883083539,-0.0034808219472112,0.2484742530525946,1.4874756196474364
519,vaybabayin,0,0.5755417280024149,-0.2691041567614963,0.4943661546198092,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.3282724088481239,-0.3350682159669664
520,ZkUpOnly,0,0.5069736049424907,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6919160668601023,-0.3931110132795271
521,okhui1,0,0.5353845050655872,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4162507132058606,0.7561363735091726
522,WillyamPangestu,0,0.6232146450131574,-0.2337946634434801,0.0513890884265141,-0.0225872892724165,-0.0675172724375685,1.9009638859207485,-0.2813506465239976,-0.4047195727420392
523,cryplife,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
524,janesmithjs,0,0.5597956918887372,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.1845745117304872,6.699718818315377
525,Sandr0washere,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
526,zhengwei2021,0,0.5696045778814965,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6088254460777954,-0.3931110132795271
527,Tedscript,0,0.6102266286411979,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.1096640395103877,-0.4047195727420392
528,jeffz198,1,0.47072810899175155,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
529,jessepollak,0,0.6596813967982975,3.049988215132033,6.253068015132645,10.077132878104395,0.2910799895006504,3.805408593788708,2.944520513259682,0.3266196733962243
530,Selcukist43,0,0.5093011881261862,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6792080895639848,-0.4047195727420392
531,wangwen9968,0,0.5621044629353704,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.7264897067296308,-0.4047195727420392
532,tixiaoyu,0,0.5565409464931836,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6117580562230533,-0.4047195727420392
534,vincentweisser,0,0.6711082266739443,-0.092556690171415,-0.1700994446701334,0.0546276967167027,1.3190588070568785,1.9009638859207485,0.7890520564951324,-0.4279366916670634
535,zhangbin3727,0,0.5823192278295609,-0.1984851701254638,0.2728776215231617,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.4045202726248291,-0.2421997402668695
536,reigedrego,1,0.49228485877844497,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7798943712178391,-0.3698938943545028
537,0xwbb,0,0.5343650825196775,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.7007138972958761,-0.4163281322045513
539,dsgl1024,0,0.5227407477208745,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.7007138972958761,-0.3234596565044543
540,tardamongus,0,0.6233116736126337,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5345326557312622,2.520637411811015
541,GrimReaperSC,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
542,bluehimmel,0,0.5899331838233679,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,0.5172968497012346,0.3150111139337122
543,chirs5725,0,0.5556519658284635,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6019826890721938,0.396271030171297
544,paste,0,0.651234027031657,0.7548711494609754,0.2728776215231617,0.1318426827058221,-0.0137276831468356,2.5357787885434013,3.6532346316970057,2.137554949548115
545,wangyouzhao,0,0.6104887213491081,-0.092556690171415,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.1356976759761891,-0.2538082997293816
546,achaldu,1,0.4738124513052786,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.781849444648011,-0.3931110132795271
547,bluenana007,0,0.6169840839522911,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6068703726476236,-0.4047195727420392
548,Chinacentralbank,0,0.5536471103779057,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.1018437457897,-0.4047195727420392
549,cawood,0,0.6099833812222413,0.8607996294150243,-0.1700994446701334,-0.084359278063712,-0.0615406514052648,-0.6382957245698645,2.787137102130842,-0.4279366916670634
550,ahmetmecnunc,1,0.47948542863456,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7398153658993146,0.106057043608494
551,King32123,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
552,gmdeo,0,0.5505461931819375,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,1.4019675768540316,-0.3815024538170149
553,PopcornKirby,0,0.6410459779513289,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,0.8740977507076113,2.961762671386475
554,scanci,0,0.5457120762961927,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4250485436416343,-0.3815024538170149
556,iosliguang,0,0.6120919553740265,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0555640303729612,-0.6382957245698645,1.4303161415915246,-0.3931110132795271
